,id,name,cuisines,city,country,votes,aggregate_rating
921,6107336,Sushi Samba,"Japanese, Sushi, Brazilian, Peruvian",London,United Kingdom,484,4.9
922,6113857,sketch Gallery,"British, Contemporary",London,United Kingdom,211,4.8
923,6104220,Roti Chai,"Indian, Street Food",London,United Kingdom,365,4.7
924,6103211,Dishoom,"Indian, North Indian, Curry, Cafe",London,United Kingdom,1023,4.9
925,6104649,Honest Burgers,Burger,London,United Kingdom,368,4.6
926,6100054,Masala Zone,"Indian, Curry",London,United Kingdom,313,4.5
927,6104639,Bob Bob Ricard,"British, Russian",London,United Kingdom,387,4.8
928,6107493,Tayyabs,"North Indian, Indian, Pakistani, Curry",London,United Kingdom,759,4.5
929,6117859,Shake Shack,"American, Burger",London,United Kingdom,541,4.2
930,6113835,Dinner By Heston Blumenthal - Mandarin Oriental Hyde Park,British,London,United Kingdom,595,4.9
931,6105938,Patty & Bun,"Burger, British",London,United Kingdom,496,4.8
932,6102622,Burger & Lobster,"American, Seafood, Burger",London,United Kingdom,450,4.8
933,6116783,Aqua Shard,British,London,United Kingdom,238,4.4
934,6102866,Hakkasan,"Chinese, Dim Sum",London,United Kingdom,425,4.9
935,6112889,MEATliquor,"American, Burger",London,United Kingdom,614,4.6
936,6116563,Chotto Matte,"Japanese, Peruvian, Sushi",London,United Kingdom,361,4.9
937,6103922,Dishoom,"Indian, Cafe, Curry",London,United Kingdom,336,4.7
938,6100354,Busaba Eathai,"Thai, Curry",London,United Kingdom,499,4.6
939,6103902,Yauatcha,"Chinese, Dim Sum",London,United Kingdom,805,4.8
940,18455788,Zaitoon Restaurant & Grills,"Indian, Chinese, Arabian, Fast Food, Kebab, Middle Eastern",Doha,Qatar,925,4.4
941,6202987,Max's Restaurant,Filipino,Doha,Qatar,452,4.8
942,18397873,Hasan Kolcuoğlu,Turkish,Doha,Qatar,1156,4.8
943,18425886,Hasan Kolcuoğlu,Turkish,Doha,Qatar,591,4.4
944,18318801,Roti & Boti,Indian,Doha,Qatar,1361,4.1
945,18187643,Max's Restaurant,Filipino,Doha,Qatar,450,4.9
946,18722599,Kairali Al Tanoor,"North Indian, Kerala, Chinese, Mangalorean, Continental, Indian, Seafood, South Indian",Doha,Qatar,319,4.2
947,18107765,Zaffran Dining Experience,Indian,Doha,Qatar,685,4.5
948,6200733,Carluccio's - كارلوتشيوز,Italian,Doha,Qatar,424,4.2
949,18439782,Carluccio's - كارلوتشيوز,Italian,Doha,Qatar,381,4.7
950,6201346,Zaffran Café,"Indian, Street Food, Desserts",Doha,Qatar,487,4.4
951,6201334,Chi'Zen - تشي زين,"Chinese, Asian",Doha,Qatar,345,4.5
952,6200166,Wok of Fame,"Arabian, Asian, Continental",Doha,Qatar,978,4.5
953,6201309,MRA Bakery Sweets & Restaurant,"Kerala, Indian, Chinese, Bakery, South Indian, North Indian, Desserts",Doha,Qatar,631,4.0
954,6200383,Applebee's - ابل بيز,"American, Tex-Mex, Burger",Doha,Qatar,424,4.3
955,6200110,Aalishan,"North Indian, Chinese, Turkish",Doha,Qatar,464,4.0
956,18626843,Desi Dhaba Restaurant ,"North Indian, Chinese",Doha,Qatar,561,4.2
957,6201323,Yee Hwa,"Korean, Japanese, Sushi",Doha,Qatar,479,4.6
958,6200412,Turkey Central Restaurant - مطعم تركيا المركزي,Turkish,Doha,Qatar,743,4.5
959,6201976,Indian Coffee House,Indian,Doha,Qatar,608,3.8
960,18451647,Soru Izakaya,Japanese,Quezon City,Phillipines,878,4.6
961,18245912,Sunnies Cafe,Coffee,Taguig City,Phillipines,546,4.2
962,6310488,Saboten,"Japanese, Asian",Taguig City,Phillipines,637,4.8
963,18506282,Sibyullee,Korean,Pasig City,Phillipines,645,4.7
964,18684182,Soru Izakaya,Japanese,Taguig City,Phillipines,544,4.5
965,18641526,PizzaExpress,"Pizza, Italian",Taguig City,Phillipines,268,4.8
966,6318945,Nikkei,"Japanese, Latin American",Makati City,Phillipines,394,4.6
967,6316125,Mendokoro Ramenba,"Japanese, Ramen",Makati City,Phillipines,1832,4.9
968,6313941,Chelsea Kitchen,"European, Desserts",Mandaluyong City,Phillipines,598,4.1
969,18695427,Mendokoro Ramenba,"Japanese, Ramen",Taguig City,Phillipines,490,4.9
970,18278135,Sunnies Cafe,Coffee,Mandaluyong City,Phillipines,326,3.9
971,18594729,Nikkei,"Japanese, Latin American",Mandaluyong City,Phillipines,312,4.8
972,6304287,Izakaya Kikufuji,Japanese,Makati City,Phillipines,1293,4.6
973,18409457,Soban K-Town Grill,"Korean, Grill",Makati City,Phillipines,935,4.7
974,6318506,Ooma,"Japanese, Sushi",Mandaluyong City,Phillipines,1167,4.9
975,18376891,Single Origin,"Coffee, American, European",Makati City,Phillipines,273,4.4
976,6314147,Va Bene Pasta Deli,"European, Italian",Taguig City,Phillipines,352,4.5
977,6316532,Mama Lou's Italian Kitchen,Italian,Quezon City,Phillipines,631,4.5
978,6300010,Spiral - Sofitel Philippine Plaza Manila,"European, Asian, Indian",Pasay City,Phillipines,1228,4.9
979,18643656,Nomi - Modern Japanese Cafe,"Coffee, Japanese",Taguig City,Phillipines,287,4.3
980,6403544,Jarryds,"Cafe, Burger",Cape Town,South Africa,535,4.8
981,6400918,Cape to Cuba,Cuban,Cape Town,South Africa,215,3.7
982,6400217,Willoughby & Co.,"Seafood, Japanese, Sushi",Cape Town,South Africa,633,4.6
983,6401789,tashas,"Cafe, Mediterranean",Cape Town,South Africa,476,4.3
984,6403030,La Colombe,"French, Asian",Cape Town,South Africa,175,4.9
985,6400304,Eastern Food Bazaar,"Asian, Indian",Cape Town,South Africa,436,4.0
986,6401054,Kloof Street House,Mediterranean,Cape Town,South Africa,519,4.7
987,6400078,Nuri Sushi Factory,"Japanese, Sushi",Cape Town,South Africa,472,4.2
988,6402904,The Larder,"Cafe, Deli, Bakery, Burger, Desserts, Healthy Food, Juices",Cape Town,South Africa,180,4.2
989,6402177,Salushi,"Japanese, Sushi, Asian",Cape Town,South Africa,314,4.2
990,18337822,Burger & Lobster,"Seafood, Burger",Cape Town,South Africa,281,4.5
991,6400191,Beluga,"Seafood, Asian, Grill, Sushi",Cape Town,South Africa,705,4.1
992,6400392,The Cousins Trattoria,Italian,Cape Town,South Africa,204,4.7
993,6400175,The Fat Cactus,"Mexican, Finger Food, Tex-Mex",Cape Town,South Africa,434,4.2
994,6400097,Balducci,"Italian, Sushi, Pizza",Cape Town,South Africa,266,4.0
995,18337855,Three Wise Monkeys,"Japanese, Asian",Cape Town,South Africa,134,4.1
996,6400176,Sevruga,"Seafood, Grill, Japanese, Asian, Sushi",Cape Town,South Africa,560,4.2
997,6401314,The Potluck Club,"European, Contemporary",Cape Town,South Africa,428,4.9
998,6400212,Meloncino,"Italian, Pizza",Cape Town,South Africa,185,3.9
999,6401060,Jason Bakery,"Cafe, Bakery",Cape Town,South Africa,347,4.4
1000,6502134,The Whippet,Cafe,Randburg,South Africa,822,4.6
1001,18767581,Saint,Italian,Sandton,South Africa,173,3.9
1002,6517396,Momo Baohaus,"Asian, Sushi, Tapas",Johannesburg,South Africa,542,4.6
1003,18204217,Gemelli Cucina Bar,"Contemporary, Italian",Sandton,South Africa,993,4.9
1004,6517568,Jamie's Italian,Italian,Sandton,South Africa,711,4.2
1005,6502688,Craft,"European, Pizza",Johannesburg,South Africa,1462,4.2
1006,6517281,Pablo Eggs-Go-Bar,"Cafe, Contemporary, Beverages, Burger, Desserts, Juices, Grill, African",Johannesburg,South Africa,412,4.5
1007,6516831,The Big Mouth,"Grill, Steak, Burger, Sushi, Tapas",Sandton,South Africa,731,4.6
1008,6517298,Kream,"South African, Contemporary, Sushi, International, African, French",Midrand,South Africa,363,4.6
1009,6501030,The Foundry,"Contemporary, Burger, Pizza",Johannesburg,South Africa,852,4.4
1010,6515339,Cafe Del Sol Botanico,"Italian, Pizza, Beverages, Desserts, Grill, Seafood",Sandton,South Africa,656,4.7
1011,6500789,The Green Peppercorn,"African, Mediterranean, Contemporary",Sandton,South Africa,735,4.4
1012,6515130,Hudsons,"Burger, Finger Food, Pizza",Johannesburg,South Africa,1098,4.2
1013,6501265,Dukes Burgers,Burger,Johannesburg,South Africa,952,4.5
1014,6502130,Coobs,"Cafe, European, Continental",Johannesburg,South Africa,550,4.4
1015,6501365,Wombles,"Steak, Beverages, Desserts, Grill, Seafood",Sandton,South Africa,648,4.8
1016,6502041,KCC La Vie En Rose,"Contemporary, Cafe",Johannesburg,South Africa,681,4.3
1017,6500359,JB's Corner,"Italian, American, Sushi, Pizza",Sandton,South Africa,557,4.1
1018,6501169,Walnut Grove,"Cafe, Continental",Sandton,South Africa,617,4.2
1019,6501055,DW Eleven-13,European,Sandton,South Africa,635,4.9
1020,6600440,Nau,Seafood,Brasília,Brazil,9,3.9
1021,6601218,New Koto,Japanese,Brasília,Brazil,9,4.1
1022,6601862,Taypá,"Peruvian, Latin American",Brasília,Brazil,11,4.0
1023,6601589,Coco Bambu,International,Brasília,Brazil,19,4.3
1024,6601457,Brazilian American Burgers,"American, Burger",Brasília,Brazil,11,3.9
1025,6600214,Beirute,Arabian,Brasília,Brazil,9,3.8
1026,6601549,It Speed Lunch,"Grill, Brazilian",Brasília,Brazil,8,3.7
1027,6601602,Taco Pep,"Mexican, Grill",Brasília,Brazil,31,4.5
1028,6600754,Carcassone,Bar Food,Brasília,Brazil,3,0
1029,6600083,Villa Tevere,Italian,Brasília,Brazil,14,4.2
1030,6600611,Fred,German,Brasília,Brazil,6,3.7
1031,6601595,Outback Steakhouse,"American, Grill",Brasília,Brazil,12,4.3
1032,6600542,Avenida Paulista,"Italian, Pizza",Brasília,Brazil,0,0
1033,6601145,Bierfass Pontão,"Brazilian, Seafood",Brasília,Brazil,11,3.7
1034,6600879,Babel,Healthy Food,Brasília,Brazil,5,2.8
1035,6600379,Sushi Loko,Japanese,Brasília,Brazil,12,2.9
1036,6601158,Manzuá,Seafood,Brasília,Brazil,7,3.4
1037,6600963,La Chaumière,French,Brasília,Brazil,4,3.3
1038,6601005,Café Daniel Briand,Cafe,Brasília,Brazil,12,3.9
1039,6600116,Gero,Italian,Brasília,Brazil,9,3.5
1040,6703405,Porque Sim,"Japanese, Sushi",São Paulo,Brazil,20,4.3
1041,6709740,Mocotó,"Brazilian, North Eastern",São Paulo,Brazil,30,4.8
1042,6700992,La Tambouille,"French, Italian, Brazilian",São Paulo,Brazil,5,4.0
1043,6712911,Coco Bambú,Seafood,São Paulo,Brazil,39,4.4
1044,6701071,Z Deli Sandwich Shop,"Burger, Sandwich",São Paulo,Brazil,35,4.9
1045,6711666,Kinoshita,Sushi,São Paulo,Brazil,11,4.2
1046,6712917,Coco Bambú,Seafood,São Paulo,Brazil,24,4.0
1047,6709580,Esquina Mocotó,"Brazilian, North Eastern",São Paulo,Brazil,21,4.5
1048,6713772,Sainte Marie Gastronomia,"Lebanese, Arabian",São Paulo,Brazil,15,4.3
1049,6715930,Tanit,"Spanish, Tapas",São Paulo,Brazil,5,3.4
1050,6701853,Vicolo Nostro,Italian,São Paulo,Brazil,6,3.8
1051,6715715,A Casa do Porco,Bar Food,São Paulo,Brazil,17,4.3
1052,6700410,Tatini,Italian,São Paulo,Brazil,3,3.7
1053,6702013,Jam,"Sushi, Japanese",São Paulo,Brazil,11,4.1
1054,6702374,Fasano - Hotel Fasano,International,São Paulo,Brazil,12,4.2
1055,6712927,D.O.M.,"Contemporary, Brazilian",São Paulo,Brazil,23,4.8
1056,6715789,Djapa,"Japanese, Sushi",São Paulo,Brazil,6,3.6
1057,6701049,Bistrot de Paris,French,São Paulo,Brazil,8,4.0
1058,6715851,Fleming’s Prime Steakhouse & Wine Bar,Steak,São Paulo,Brazil,5,3.8
1059,6713209,Agello Cucina,Italian,São Paulo,Brazil,2,3.4
1060,6801374,Solita,"American, Burger, Grill",Manchester,United Kingdom,138,4.9
1061,6800878,The Alchemist,"European, Contemporary",Manchester,United Kingdom,34,4.0
1062,17855562,Tattu Restaurant and Bar,Chinese,Manchester,United Kingdom,19,3.5
1063,6801293,Hard Rock Cafe,American,Manchester,United Kingdom,64,4.3
1064,6801900,Evuna Bar & Restaurant,"Spanish, Tapas",Manchester,United Kingdom,6,3.4
1065,6800908,Mughli,"Indian, Curry",Manchester,United Kingdom,84,4.6
1066,18253075,Yard & Coop,"American, British",Manchester,United Kingdom,10,3.4
1067,6800678,Lahore,"Indian, Grill",Manchester,United Kingdom,46,3.9
1068,6801329,Home Sweet Home,"British, Burger, Cafe",Manchester,United Kingdom,80,4.3
1069,6801386,Cafe North,Cafe,Manchester,United Kingdom,11,3.7
1070,6800759,The Grill on New York Street,"British, Mexican, Seafood",Manchester,United Kingdom,28,3.8
1071,6801039,San Carlo,Italian,Manchester,United Kingdom,187,4.4
1072,6800235,The Grill On The Alley,"Steak, Seafood, Grill",Manchester,United Kingdom,171,4.6
1073,6800593,Zouk Tea Bar & Grill,"Indian, Seafood",Manchester,United Kingdom,69,3.8
1074,6801827,Umezushi,Japanese,Manchester,United Kingdom,26,4.1
1075,6800782,The French by Simon Rogan - The Midland,French,Manchester,United Kingdom,69,4.5
1076,6801867,Manchester House,British,Manchester,United Kingdom,45,4.2
1077,6801984,Ibérica,"Spanish, Tapas",Manchester,United Kingdom,17,3.9
1078,17855602,Turtle Bay,Caribbean,Manchester,United Kingdom,8,3.5
1079,6801884,Pieminister,Bakery,Manchester,United Kingdom,14,3.7
1080,6901318,Adam's Restaurant,Continental,Birmingham,United Kingdom,74,4.3
1081,6900674,Purnell's,Contemporary,Birmingham,United Kingdom,70,4.6
1082,6900050,Jamie's Italian,Italian,Birmingham,United Kingdom,35,4.0
1083,6900669,Fiesta del Asado,"Latin American, Italian",Birmingham,United Kingdom,26,4.1
1084,6900078,Jimmy Spices,"Indian, Middle Eastern, Chinese, American, European",Birmingham,United Kingdom,53,4.1
1085,6900224,Chaophraya,Thai,Birmingham,United Kingdom,19,4.0
1086,6900883,Ju Ju's Cafe,"Cafe, British",Birmingham,United Kingdom,12,3.8
1087,6900374,Bank,"British, Steak",Birmingham,United Kingdom,52,4.1
1088,6901062,The Warehouse Cafe,"British, Cafe",Birmingham,United Kingdom,10,3.9
1089,6900724,Bodega,Latin American,Birmingham,United Kingdom,34,4.8
1090,6900388,Lasan Restaurant,Indian,Birmingham,United Kingdom,67,4.3
1091,18273002,Damascena Coffee House,"Greek, Mediterranean, Middle Eastern",Birmingham,United Kingdom,7,3.8
1092,6901051,The Plough,British,Birmingham,United Kingdom,32,4.3
1093,6900227,Wagamama,Japanese,Birmingham,United Kingdom,56,4.6
1094,6900288,Fargo's Food Factory,"Burger, Steak, Indian, Pizza, Desserts, Chinese",Birmingham,United Kingdom,11,3.8
1095,6900160,Handmade Burger Co.,"Burger, American",Birmingham,United Kingdom,20,3.9
1096,6900843,Chennai Dosa,"Indian, South Indian",Birmingham,United Kingdom,40,3.8
1097,6900692,Simpsons Restaurants,British,Birmingham,United Kingdom,58,4.5
1098,6900106,Pushkar,Indian,Birmingham,United Kingdom,37,4.4
1099,6900339,Asha's,Indian,Birmingham,United Kingdom,48,4.2
1100,18749437,Belly Worship,"Asian, Chinese, Asian Fusion, Street Food",Auckland,New Zealand,444,4.3
1101,7009344,Major Sprout,Cafe Food,Auckland,New Zealand,561,4.5
1102,7006421,PappaRich,Malaysian,Auckland,New Zealand,801,4.2
1103,7003621,Circus Circus,"Cafe Food, European",Auckland,New Zealand,765,4.2
1104,7001859,KK Malaysian Cuisine,Malaysian,Auckland,New Zealand,529,4.2
1105,18393092,Amano Restaurant,Italian,Auckland,New Zealand,598,4.9
1106,18667488,Wu and You,"Asian, Asian Fusion",Auckland,New Zealand,262,4.2
1107,18491782,Oak Eatery,"Desserts, Healthy Food, Cafe Food",Auckland,New Zealand,225,4.7
1108,7003804,Fact-Tree Cafe,"Cafe Food, Coffee and Tea, Desserts, Healthy Food, Kiwi",Auckland,New Zealand,405,4.4
1109,7000992,Eden Noodles Cafe 四川担担面,Chinese,Auckland,New Zealand,718,4.5
1110,7003663,Federal Delicatessen,American,Auckland,New Zealand,1130,4.7
1111,7006945,Fokker Bros,"American, Burger",Auckland,New Zealand,207,4.1
1112,7003018,Paradise,Indian,Auckland,New Zealand,1287,4.4
1113,7004225,Thai Street,Thai,Auckland,New Zealand,325,4.0
1114,7003660,Miss Clawdy,"Creole, American",Auckland,New Zealand,571,4.2
1115,7000700,Pocha 포차,"Korean, Fried Chicken",Auckland,New Zealand,512,4.5
1116,7004412,The Shelf,"Cafe Food, Coffee and Tea, Desserts",Auckland,New Zealand,666,4.4
1117,7001670,"Eight - Cordis, Auckland Hotel","European, Seafood, Grill",Auckland,New Zealand,755,4.7
1118,18672367,Chamate,"Asian, Chinese, Seafood, Yum Cha, Dumplings, Hot Pot, BBQ",Auckland,New Zealand,309,4.2
1119,7003002,Chikos Restaurant & Cafe,"Kiwi, Asian, Pacific, Filipino, Japanese",Auckland,New Zealand,354,4.7
1120,7100502,Fidel's,"European, Mexican, Cafe Food",Wellington City,New Zealand,346,4.6
1121,7100693,Sweet Mother's Kitchen,"Mexican, American",Wellington City,New Zealand,378,4.2
1122,7101042,The Hangar,Cafe Food,Wellington City,New Zealand,269,4.8
1123,7100142,Origami,"Japanese, Sushi",Wellington City,New Zealand,136,4.3
1124,7100171,Ombra,Italian,Wellington City,New Zealand,230,4.9
1125,7101145,Mama Brown,"Mexican, American, Cafe Food",Wellington City,New Zealand,233,4.1
1126,7101967,PappaRich,Malaysian,Wellington City,New Zealand,145,4.3
1127,7100788,The Crab Shack,"Seafood, Kiwi",Wellington City,New Zealand,301,4.3
1128,7100538,Scopa Caffe Cucina,"Italian, Pizza",Wellington City,New Zealand,200,4.5
1129,7101081,Charley Noble Eatery & Bar,European,Wellington City,New Zealand,190,4.7
1130,7100546,KC Cafe & Takeaway,"Chinese, Asian",Wellington City,New Zealand,153,4.2
1131,7100064,Chow,Asian,Wellington City,New Zealand,311,4.5
1132,7101310,Loretta,"European, Cafe Food",Wellington City,New Zealand,158,4.5
1133,7100798,Dragons,Chinese,Wellington City,New Zealand,150,4.2
1134,7100535,Midnight Espresso,Cafe Food,Wellington City,New Zealand,213,4.4
1135,7101011,Ekim Burgers,Fast Food,Wellington City,New Zealand,247,4.4
1136,7100224,Ortega Fish Shack & Bar,Seafood,Wellington City,New Zealand,141,4.9
1137,7101483,Burger Liquor,American,Wellington City,New Zealand,185,4.4
1138,7100178,Monsoon Poon,Asian,Wellington City,New Zealand,205,4.3
1139,7100865,Shed 5,"European, Pacific",Wellington City,New Zealand,139,4.5
1140,7210754,The Golconda Bowl,"North Indian, Mughlai",Dummy,"Series([], )",0,0
1141,7204069,California Cantina,"Burger, Fast Food, Mexican, American, Pizza",Dummy,"Series([], )",0,0
1142,7200516,Bardelli's,South Indian,Dummy,"Series([], )",0,0
1143,18133267,Baton Rouge,Steak,Dummy,"Series([], )",0,0
1144,7204711,Dunkin Donuts,"Fast Food, Desserts",Dummy,"Series([], )",0,0
1145,7204029,L'Opera,Bakery,Dummy,"Series([], )",0,0
1146,5,Yoko Sizzlers,Japanese,Dummy,"Series([], )",0,0
1147,7200182,Kauai,Healthy Food,Dummy,"Series([], )",0,0
1148,7204328,Mcdonalds,"Italian, North Indian",Dummy,"Series([], )",0,0
1149,3,Cafe Mangii,"Italian, European, Bakery",Dummy,"Series([], )",0,0
1150,2,PHD,"Fast Food, Biryani",Dummy,"Series([], )",0,0
1151,10,Hotel Sai Palace Garden,"North Indian, Chinese, South Indian",Dummy,"Series([], )",0,0
1152,7204068,La Pescadería de Walker,Seafood,Dummy,"Series([], )",0,0
1153,7204327,Lane Cuisine Turc - Zorlu Alışveriş Merkezi,Turkish,Dummy,"Series([], )",0,0
1154,7204032,4700 BC Popcorn,Desserts,Dummy,"Series([], )",0,0
1155,7206255,Indian Zaik,"Fast Food, Indian",Dummy,"Series([], )",0,0
1156,7209209,Arabic Nights,"Turkish, Mediterranean",Dummy,"Series([], )",0,0
1157,15557859,Domino's Pizza,"Pizza, Fast Food",Dummy,"Series([], )",0,0
1158,15561694,Geometrico,Others,Dummy,"Series([], )",0,0
1159,15561685,El Patio,Healthy Food,Dummy,"Series([], )",0,0
1160,7302200,Mamma Jamma,Pizza,Rio de Janeiro,Brazil,12,4.5
1161,7303710,Paris 6,French,Rio de Janeiro,Brazil,28,4.4
1162,7302898,Aprazível,Brazilian,Rio de Janeiro,Brazil,63,4.9
1163,7304801,Camarada Camarão,"Brazilian, North Eastern, Seafood",Rio de Janeiro,Brazil,5,4.1
1164,7301965,Pérgula - Copacabana Palace,International,Rio de Janeiro,Brazil,3,4.2
1165,7304307,Confeitaria Colombo,"Desserts, Cafe",Rio de Janeiro,Brazil,40,4.6
1166,7300515,Garota de Ipanema,"Brazilian, Bar Food",Rio de Janeiro,Brazil,58,4.8
1167,7300679,Zuka,"Italian, Contemporary",Rio de Janeiro,Brazil,21,4.5
1168,7302026,La Trattoria,Italian,Rio de Janeiro,Brazil,11,4.5
1169,7300381,Churrascaria Palace,Steak,Rio de Janeiro,Brazil,20,4.9
1170,7301497,Marius Degustare,"Seafood, International, Grill",Rio de Janeiro,Brazil,16,4.7
1171,7301112,Giuseppe Grill Mar,"Brazilian, Grill, Seafood",Rio de Janeiro,Brazil,11,4.5
1172,7300483,Zazá Bistrô Tropical,Brazilian,Rio de Janeiro,Brazil,26,4.7
1173,7300650,Quadrucci,"Italian, Contemporary",Rio de Janeiro,Brazil,11,4.5
1174,7301102,Oro,Brazilian,Rio de Janeiro,Brazil,3,4.3
1175,7302987,Téreze - Hotel Santa Teresa,International,Rio de Janeiro,Brazil,7,4.3
1176,7303219,Pesqueiro Eco Gourmet,"Seafood, Bar Food, Brazilian",Rio de Janeiro,Brazil,5,4.2
1177,7301082,Olympe,French,Rio de Janeiro,Brazil,3,4.2
1178,7302549,Café do Alto,"Brazilian, Cafe",Rio de Janeiro,Brazil,5,4.3
1179,7304351,CT Boucherie,"French, Steak",Rio de Janeiro,Brazil,14,4.5
1180,18615392,WAKI Japanese BBQ Dining,"Japanese, Grill, BBQ, Korean, Asian",Jakarta,Indonesia,1242,4.9
1181,18657719,Gyu - Kaku Japanese BBQ,"Japanese, BBQ",Jakarta,Indonesia,1013,4.8
1182,18744154,Sushi Hiro,"Sushi, Japanese",Jakarta,Indonesia,1492,4.9
1183,18567253,Sushi Hiro,"Sushi, Japanese",Jakarta,Indonesia,4416,4.9
1184,18885812,Sushi Go!,"Japanese, Sushi",Jakarta,Indonesia,1308,4.9
1185,18511433,Sushi Go!,"Japanese, Sushi",Jakarta,Indonesia,1864,4.7
1186,18710176,The Garden,"Western, Asian",Jakarta,Indonesia,1025,4.6
1187,18554965,Magal Mapogalmegi BBQ,"BBQ, Korean, Grill",Jakarta,Indonesia,1219,4.9
1188,18597282,Sushi Go!,"Sushi, Japanese",Jakarta,Indonesia,2704,4.8
1189,18589077,Sushi Hiro,"Sushi, Japanese",Jakarta,Indonesia,1957,4.8
1190,18981544,Katsu YA,Japanese,Jakarta,Indonesia,294,4.2
1191,18680113,The Cutt Grill House,"Grill, Western",Jakarta,Indonesia,675,4.8
1192,18464311,Sushi Hiro,"Sushi, Japanese",Jakarta,Indonesia,2373,4.9
1193,18806670,Sushi Go!,Sushi,Jakarta,Indonesia,730,4.7
1194,18793437,Gyu - Kaku Japanese BBQ,"Japanese, BBQ",Jakarta,Indonesia,1014,4.9
1195,18560991,Lawless Burgerbar,"Burger, Western",Jakarta,Indonesia,979,4.7
1196,18745318,Alfred,"Western, Indonesian",Jakarta,Indonesia,423,4.4
1197,18266425,Gyu - Kaku Japanese BBQ,"Japanese, BBQ",Jakarta,Indonesia,1351,4.9
1198,18880385,Gyu - Kaku Japanese BBQ,"Japanese, BBQ",Jakarta,Indonesia,682,4.9
1199,7421967,3 Wise Monkeys,"Japanese, Sushi",Jakarta,Indonesia,1652,4.5
1200,75970,afro-boer,"Cafe, Bakery, Street Food, Patisserie, South African, Healthy Food, Desserts",Pretoria,South Africa,128,4.2
1201,75609,Capital Craft Beer Academy,"Street Food, Burger, American, Finger Food, German",Pretoria,South Africa,402,4.5
1202,75027,Kream,African,Pretoria,South Africa,530,4.8
1203,18289339,Culture Club - Bar De Tapas,"Cafe, Tapas, South African, Beverages, Healthy Food, Desserts, Spanish",Pretoria,South Africa,260,4.7
1204,75380,The Black Bamboo,"Continental, Contemporary, Desserts",Pretoria,South Africa,178,4.7
1205,75858,Crawdaddy's,"Continental, Seafood, Burger, South African, Finger Food, Grill",Pretoria,South Africa,225,4.4
1206,75376,Tribeca Standard,"Cafe, Burger, Pizza",Pretoria,South Africa,231,3.9
1207,18408129,Industrial Coffee Works,"Cafe, Street Food, Burger, Ethiopian, South African, Juices",Pretoria,South Africa,110,4.1
1208,75026,Baobab Cafe & Grill,"Cafe, Grill",Pretoria,South Africa,304,4.2
1209,75485,Doppio Zero,"Italian, Cafe, Bakery",Pretoria,South Africa,170,3.9
1210,18199742,El Pistolero,Mexican,Pretoria,South Africa,182,4.4
1211,18445965,Guy Fieri's Kitchen & Bar,"American, Italian, Continental",Pretoria,South Africa,183,2.2
1212,75121,Moo Moo,"Steak, Continental",Pretoria,South Africa,331,4.2
1213,75104,Parrot's,"Contemporary, Sushi, Grill, Italian, Steak",Pretoria,South Africa,183,3.7
1214,18376958,Mustang Sally's Pub & Diner,"Healthy Food, Burger, American, Desserts, Grill",Pretoria,South Africa,122,3.8
1215,18136493,Hogshead,"Grill, Burger",Pretoria,South Africa,297,4.2
1216,18445936,Something's Cooking by J,"South African, Portuguese, Burger, Pizza",Pretoria,South Africa,145,3.6
1217,18199767,Carbon Bistro,"Seafood, Burger, Steak",Pretoria,South Africa,167,4.5
1218,18376953,tashas,"Cafe, Healthy Food",Pretoria,South Africa,109,4.2
1219,75620,Whisk Wine Bar,"European, Tapas",Pretoria,South Africa,135,4.1
1220,7601024,Ting Thai Caravan,"Thai, Asian",Edinburgh,United Kingdom,110,4.6
1221,7600188,Mother India's Cafe,Indian,Edinburgh,United Kingdom,137,4.5
1222,7601102,Chaophraya,Thai,Edinburgh,United Kingdom,57,4.4
1223,7600471,The Elephant House,Cafe,Edinburgh,United Kingdom,90,4.1
1224,18408677,Dishoom Edinburgh,"Cafe, Indian",Edinburgh,United Kingdom,64,4.5
1225,7600929,David Bann,"Asian, Italian, Mediterranean, European",Edinburgh,United Kingdom,76,4.5
1226,7602204,El Cartel,Mexican,Edinburgh,United Kingdom,34,4.1
1227,7600432,The Royal McGregor,Scottish,Edinburgh,United Kingdom,17,3.5
1228,7600217,La Favorita,Italian,Edinburgh,United Kingdom,110,4.6
1229,7600062,Hard Rock Cafe,American,Edinburgh,United Kingdom,89,4.3
1230,7600307,Angels With Bagpipes,Scottish,Edinburgh,United Kingdom,44,4.0
1231,7600448,Cafe Andaluz,"Spanish, Tapas",Edinburgh,United Kingdom,95,4.4
1232,7600902,Mimi's Bakehouse,"Cafe, Bakery, Desserts",Edinburgh,United Kingdom,76,4.6
1233,7600792,Wedgwood,"Scottish, British",Edinburgh,United Kingdom,65,4.2
1234,7601241,The Kitchin,"British, French",Edinburgh,United Kingdom,143,4.5
1235,7600083,Castle Terrace,"British, Scottish, French",Edinburgh,United Kingdom,57,4.4
1236,7600381,Fishers In The City,"Seafood, British",Edinburgh,United Kingdom,73,4.3
1237,7601177,Tuk Tuk Indian Street Food,"Indian, Street Food",Edinburgh,United Kingdom,75,4.1
1238,7600914,The Witchery & The Secret Garden,"British, Scottish, Seafood",Edinburgh,United Kingdom,112,4.2
1239,7600636,Number One - Balmoral Hotel,European,Edinburgh,United Kingdom,35,4.0
1240,7700615,Wagamama,Japanese,Glasgow,United Kingdom,136,4.3
